ride_id,pickup_location,dropoff_location,booking_time,ride_time_minutes,driver_rating,passenger_rating,cancellation_reason,ride_fare,cancellation_status
e1a09b75-be0a-435e-bdd0-4beccb6f442c,Peggytown,Suttontown,2025-01-10 19:10:23.204403,9,3.8,3.7,Driver Late,10.06,1
87a389ec-b692-4cbe-9a9e-0ca644e46fd9,Lake Kristenton,Donaldfort,2025-01-30 04:18:58.583937,55,4.4,3.0,Changed Plans,13.31,0
177289e2-25a7-47d7-8bd9-f10a3674c53c,South Melissamouth,Garyhaven,2025-01-18 20:02:07.242346,35,3.9,5.0,Passenger No-show,38.06,0
ebcfafa8-eb9d-4d3b-b6d6-43a7e0130b3b,East Jaredstad,North Robertfort,2025-01-12 11:11:48.602441,36,4.2,4.0,,10.05,1
2636f204-ec6c-4c3b-953d-2a0301406506,Peckshire,Billyville,2025-01-20 12:46:51.037300,47,4.1,3.7,Driver Late,32.16,0
7ff8fc7c-334e-4384-94fd-9cf69c255d07,Matthewchester,New Justin,2025-01-21 14:10:41.684401,41,3.2,3.2,Passenger No-show,36.45,0
463e7ecc-cba0-4374-801a-56fbbd2bdd6e,Patriciamouth,Bakerfort,2025-01-18 14:37:31.342967,55,3.4,4.2,Changed Plans,12.32,1
b61717f6-b9ba-43e0-b927-2b33295881f9,Johnsonville,Port Vincentburgh,2025-01-20 09:02:03.410313,56,4.9,3.7,,29.06,0
1e0b2ba8-587e-415e-87ad-31cb5c34899d,Jacquelineton,Brittanyburgh,2025-01-28 08:09:22.473342,16,4.3,3.7,Changed Plans,17.83,0
46e26f34-e203-4502-8e44-763317e49e68,West Diane,Kristinburgh,2025-01-25 12:41:11.098643,8,4.9,4.9,Changed Plans,34.92,1
0a084d55-cb30-473c-8f48-2354ef3e28c3,Alvaradochester,Hullhaven,2025-01-15 11:57:09.974714,59,3.4,3.6,,10.7,0
047a81b0-c419-4e24-ae78-7baccf60e52c,Nealside,New Jason,2025-01-25 02:33:14.777178,33,4.4,3.4,Driver Late,21.31,1
bc4d88be-30ee-4e15-8d1a-7c7afeea03db,Hughesborough,Simmonsfurt,2025-01-28 12:46:56.184006,18,4.7,4.5,Changed Plans,45.34,1
eda2474b-6c94-4342-bc1a-61052ec16c1e,West Ashley,Port Rebecca,2025-01-21 11:49:13.185103,43,3.7,4.6,Driver Late,13.57,0
aef48ee0-9edf-4eb7-90bb-e31f1fadbc27,Veronicabury,New Joelfort,2025-01-09 04:40:12.951979,25,4.6,3.1,Changed Plans,6.42,1
15539b85-43e3-4072-b340-66a1d436827a,West Timothyview,North Jesse,2025-01-14 10:56:33.363733,51,4.8,4.2,Passenger No-show,43.08,0
ce86127d-3038-4d03-9858-38255b2f5a0d,New Jessicafurt,South Jeffery,2025-01-10 03:12:47.883027,52,4.5,4.2,,37.06,0
2ab13fca-7221-47a7-a50b-49de18310e7a,South Anthonyville,South Richard,2025-01-12 20:06:11.842432,37,4.4,4.2,Passenger No-show,31.64,1
705402a5-96b7-4c46-910d-d0d63e8e66e1,South Austinmouth,Richardsonfort,2025-01-05 23:58:46.092585,37,4.9,4.2,,37.59,0
f473ac5d-03c4-4ea0-835c-e232bb099770,Erinmouth,Bakerville,2025-01-18 00:27:17.973336,9,3.3,3.2,Driver Late,28.64,0
2484441c-2f4e-41f9-98e1-e1a533f0096a,Lake Dylan,Taylormouth,2025-01-05 00:22:40.353213,53,3.4,3.6,,41.24,1
d66f0e22-fec1-4504-a360-76395a50f6f0,Lake Erik,North Davidtown,2025-01-13 05:12:50.870346,11,3.5,3.6,Driver Late,28.83,0
7fe241be-67dd-4ac6-a18e-ef5e1b80dff1,Timothyville,Lake Anthony,2025-01-29 04:51:09.221918,35,3.1,4.0,Driver Late,17.81,0
63ef65b3-0235-4a3b-9b4f-a84e56c711b6,Marissafort,Edwardsside,2025-01-11 21:14:33.520680,15,4.6,3.7,,41.52,1
f61e3e21-85b5-40ad-9d4e-5c3c15dfb14f,Port Diana,New Cheryl,2025-01-27 02:10:25.762276,50,3.8,4.4,Changed Plans,26.61,0
9dcaf394-8360-4142-9660-df70f5e9dcd0,North Brenda,Lake Benjaminburgh,2025-01-15 18:42:12.357218,9,4.0,3.6,Changed Plans,44.74,0
f0b8f119-99f6-4794-9be5-b8e1f28f224b,Pricemouth,West Sarah,2025-01-24 21:32:11.266977,42,4.3,3.9,Passenger No-show,9.71,0
f863f3f9-8d03-411a-9947-692000b2754a,South Lisafort,Lake Janice,2025-01-13 15:47:34.003913,48,3.5,4.4,,31.52,1
a699f439-aa61-47cf-ac6c-8f553f7334da,Cabreraport,West Davidmouth,2025-01-09 23:01:44.851571,29,3.1,3.9,Passenger No-show,32.82,1
9fa29bf0-377e-429a-af6c-ef322b0a04ce,Lake Laura,Doughertyburgh,2025-01-01 17:18:37.242051,42,3.2,3.4,Passenger No-show,15.09,0
118ac66d-8178-4e40-a3db-54bb09f2a010,Craigberg,East James,2025-01-12 10:37:56.071540,10,3.1,3.2,,35.31,0
33c826de-88c0-4c98-a2b4-40bee4d83d59,Jonesbury,Georgetown,2025-01-18 12:24:43.671944,59,3.5,3.1,Passenger No-show,15.81,1
8ac8d66c-3374-4385-8413-13d097a2c9c1,Collinschester,Christineshire,2025-01-20 05:13:49.885589,39,4.1,4.9,,43.56,1
382e4561-c322-47b7-a3d8-b0cd412149cd,Larrychester,Morgantown,2025-01-25 17:23:46.200671,24,3.3,4.2,Changed Plans,31.36,1
45f45b12-7034-4087-9f20-5e9dfaaf22bd,Garcialand,New Tracyland,2025-01-17 08:31:41.332203,16,4.0,3.3,Passenger No-show,47.71,0
35ab4045-34a0-49a5-8a74-c3ea6a01c656,Tylermouth,Christianberg,2025-01-09 03:27:53.107537,54,3.0,4.8,,11.39,1
8b1ac4a2-ba3d-4195-8365-1fb0f211a7ac,Taraside,Walshstad,2025-01-19 19:22:14.719370,33,3.6,3.3,,16.83,1
3d629f6d-275d-4881-9272-cc2be4c57f38,Matthewstown,New Brendan,2025-01-15 23:34:36.105033,37,4.2,3.2,,26.26,1
b1f30111-64d9-4694-9ace-388add81fa04,Lake Melissaville,Alvinstad,2025-01-11 04:48:04.784146,18,3.3,3.1,,16.08,1
f9ced342-4100-46a4-95f3-f95d0daf3119,North Michael,Robersonburgh,2025-01-18 11:29:43.152741,57,3.1,3.6,Changed Plans,45.56,0
69d79e12-a528-4ca6-9a4a-12a7ac4fd44a,Kimbury,Richardsonfurt,2025-01-05 06:45:36.467124,27,4.7,3.5,,17.6,1
e03eaba0-d518-4175-8eb5-2c6ef5236872,West Kimberly,West Rebecca,2025-01-05 14:23:56.338021,19,4.0,4.3,,18.01,1
96700315-0797-4b6d-897d-95c6696bd6a3,Katieshire,Morrisborough,2025-01-03 12:21:21.021496,10,4.2,3.1,Changed Plans,38.11,1
94145f41-a88c-46a1-b507-5007bed76ca1,Allenberg,Jennaborough,2025-01-14 01:03:34.707123,26,3.2,4.5,,36.3,0
c462e11b-1ad4-4992-a256-1546c7e972be,Port Latoyaside,South Pamela,2025-01-28 21:07:18.951537,6,4.2,4.5,Changed Plans,5.85,0
ed02bba7-22b2-4d77-9b9c-cc20d5bc9410,Lake Brianna,South Logan,2025-01-04 10:31:18.196149,10,4.3,3.4,Driver Late,7.58,0
1d523d64-ba6e-450e-93fb-66575034bbf4,East Anthony,East Michael,2025-01-02 16:56:24.206360,33,4.8,3.8,Passenger No-show,37.65,0
245dbb5f-3009-4a59-8a0a-6ac12c03b0bf,Cindyfort,Valerieton,2025-01-16 07:21:16.802728,51,5.0,3.4,,11.81,0
32f43be4-64d8-4cd3-86fd-4a5bb289aaf9,Curtisville,Conwayton,2025-01-24 17:55:20.158824,31,3.5,4.6,Changed Plans,25.0,0
25bce327-217d-454c-8c4f-937eef7bebec,Emilyport,West Michael,2025-01-04 20:02:21.167112,58,3.4,4.1,Passenger No-show,43.49,0
016260ad-47fd-430c-82fa-24e8890e1b96,South Terribury,Barnettville,2025-01-10 15:02:49.607058,60,3.6,4.5,Driver Late,17.75,0
9a85a5b7-d479-41c9-9b7b-6b8330a6acf3,Port Benjaminbury,Lake Gregoryville,2025-01-29 23:58:03.518783,57,3.6,3.8,Changed Plans,33.21,1
771a88ef-6bf3-4faf-93a3-a1e599a1dead,North John,Ericport,2025-01-15 22:31:49.346909,17,5.0,4.3,,29.78,0
60a50a1e-6d1b-4b5c-909d-06a2df45d8f5,Christopherville,East Tiffanyside,2025-01-03 00:11:11.707902,32,4.9,3.8,Driver Late,48.07,0
85b6953d-3d05-450b-bb5d-ae1a8c8c5232,South Michael,Port Nicolestad,2025-01-18 00:44:46.859619,60,3.3,4.2,,8.16,0
70b4c897-33d3-4b5c-9023-0a74a9a10bb3,Hallville,Lake Jenniferside,2025-01-24 08:54:02.400117,43,4.3,3.8,,17.69,0
7d0905fd-d29d-42fe-b20f-3b57c18d03f8,Kellyhaven,South Sierra,2025-01-04 17:26:52.240751,27,3.4,4.0,Driver Late,11.09,0
7524eb15-648b-40d4-ab9d-097d359d2f67,Jonesbury,North Jessicamouth,2025-01-29 17:15:13.689435,39,3.4,4.9,Passenger No-show,22.97,1
58efde68-80c8-4f95-8cce-4dacd9b9858b,Williamburgh,Sheilaport,2025-01-26 01:02:42.972431,51,4.5,3.7,Passenger No-show,39.89,1
3911c067-dd0a-40ec-987d-d326290f5509,North Kathryn,West Pamela,2025-01-15 15:34:15.674625,26,4.4,3.3,Passenger No-show,40.66,1
867fdba7-cb18-45fb-9f15-fc22b262b806,West Steven,North Victortown,2025-01-28 00:33:48.640784,45,3.6,4.1,Changed Plans,24.36,0
a13d0fd0-f1d4-4f78-a534-b01e6dca4f29,Maddoxview,Romerofurt,2025-01-20 03:57:51.109314,37,4.0,4.2,Passenger No-show,11.89,1
059c1e4b-1598-4166-bfb3-300f239dfec5,New Stephen,Mitchellbury,2025-01-10 09:31:45.488605,13,4.3,3.6,Passenger No-show,21.81,0
8886769c-b4e0-42e4-bbf1-c15ab77284b6,Roseborough,Sotofort,2025-01-18 06:53:26.102790,13,4.2,3.8,Changed Plans,24.03,1
e14c6437-1ab4-441b-b472-6c8a0c5a11eb,North Kyle,Lake Charles,2025-01-21 01:51:52.979143,8,3.8,3.6,Driver Late,27.16,0
3918c011-671a-48f9-892d-32da990e3431,East Natasha,Taylorfort,2025-01-06 23:43:16.076076,27,3.7,3.3,,48.38,0
47354995-91c2-4b63-acc5-16e1a9d9da5a,West Elizabeth,Port Taylor,2025-01-22 18:19:06.762841,20,3.7,3.9,Driver Late,5.78,1
b3f2ec49-996e-464d-b506-1c4168463aa9,North Michael,New John,2025-01-06 03:50:24.333251,32,4.5,4.2,Driver Late,33.5,1
b8af6612-9222-40ca-86ca-93e5947a402d,North Nathanton,New Jesse,2025-01-29 17:22:26.137628,19,4.4,4.3,,19.13,1
49db51d5-ddf6-44a4-933c-acae73127c93,Howardville,Myersstad,2025-01-09 07:27:56.298887,20,4.4,3.9,Passenger No-show,24.0,1
ab6b6645-d957-4a62-963a-8dbbfba5b84c,Melaniestad,South Lindseyview,2025-01-18 21:38:25.523073,49,4.9,4.1,,30.76,0
c5a9d2b2-8804-4644-a8ed-466a48653a1d,Lake Scottmouth,Jenniferland,2025-01-07 05:07:35.351557,57,4.3,3.6,Passenger No-show,25.35,0
1cba7248-b765-4874-be4a-721bb26e6f18,Austinberg,East Michaelland,2025-01-06 08:40:32.715976,29,4.5,3.9,Passenger No-show,37.84,0
11d7d864-70c9-4d29-9693-9ea84cff216f,New Lindashire,West William,2025-01-27 06:17:00.577274,42,4.0,4.3,,7.75,0
99618601-036a-4315-87a4-64d22eb78312,Thompsonberg,Phillipsside,2025-01-24 00:14:47.077729,7,4.3,4.9,,37.66,1
5eb09431-8942-4d19-b057-49a1a1d85e5e,Melissaview,Campbellstad,2025-01-19 11:49:05.127142,51,4.0,3.9,Passenger No-show,24.51,1
9b579783-6e0b-4fc9-b7e9-16a8276f97af,Hillhaven,Lake Danafort,2025-01-20 07:21:14.309808,6,5.0,4.9,Passenger No-show,21.19,0
b877d3b0-64da-4d5c-bcd6-15ce2b5d8226,East Tylertown,Rodriguezton,2025-01-04 07:08:17.125183,28,4.1,3.6,Changed Plans,39.72,1
1d9a09ab-35fc-4074-bbf7-816fa89b52bb,Nicholasstad,New Elizabeth,2025-01-05 00:27:37.885681,41,4.2,5.0,Changed Plans,20.11,1
937d44c3-21ed-45f3-bcf0-b1b45d77b884,Justinside,Jeffersonshire,2025-01-30 01:51:42.107335,8,3.5,4.9,Passenger No-show,48.62,1
5c6d3862-9345-421b-ba97-a6a8b5162f49,Lake Dorothy,Nicholaston,2025-01-04 07:12:10.250430,50,3.7,4.7,,16.97,0
7698edba-8230-4b0f-aece-a19400f0e942,West Alexandraland,Brownfurt,2025-01-04 02:51:51.053360,17,3.4,4.4,Driver Late,8.64,0
51e523cf-78b9-4717-8d84-5d50c91d8481,West Carolfort,Port Sheriton,2025-01-10 23:32:27.321361,16,4.8,4.4,,46.88,0
bfc4c131-8f49-4f76-8037-56ae38aa97e0,Dustinshire,Greenbury,2025-01-27 19:17:48.127642,39,4.9,4.3,Driver Late,17.71,0
aa6a6530-d938-4b51-a306-7d0452f10bdc,West Arthur,North Seantown,2025-01-15 00:40:50.277570,31,3.2,4.1,Changed Plans,47.87,0
e484b881-07ea-48b9-bc34-61fe1ba92937,Patrickfort,Bestborough,2025-01-06 15:25:02.289193,10,3.3,3.3,Driver Late,40.25,0
eb4697eb-6d9c-403b-b901-b15e2178c93f,Toddton,Morganville,2025-01-24 13:14:16.455685,51,4.1,3.4,,36.47,1
a7ccc911-0858-4f67-a55d-22ee926e5710,East Teresaland,New Trevormouth,2025-01-27 12:18:31.293740,17,3.1,4.8,,44.41,1
7c8486c1-19ef-40ac-b3a9-34ada2ee7dd1,Yorkburgh,Kathrynstad,2025-01-10 04:59:48.443629,34,4.7,4.2,Changed Plans,34.48,1
6a01e17f-5668-48a5-ac6d-2cf1a3583afd,Manningborough,New Brenda,2025-01-12 22:05:06.744333,10,3.9,3.0,Changed Plans,33.24,0
82c92576-71ea-4262-9dea-66fb71963c5f,North Luischester,Victoriamouth,2025-01-07 08:29:07.160697,27,3.3,4.8,,34.58,0
d8bd3803-5f81-4711-b01a-241176fcf172,Lake Priscilla,Lake William,2025-01-25 21:16:32.902767,21,4.6,4.0,Driver Late,21.03,0
fac04518-76f4-4686-9226-803fc424009c,Port Andrewborough,Sheltonmouth,2025-01-16 03:24:58.533628,50,4.2,4.3,Driver Late,34.8,0
0d6e5480-7b05-439c-b957-ff09b1f8a87f,West John,Joshuafort,2025-01-20 08:56:27.257791,39,4.5,3.5,Passenger No-show,28.39,0
fc6ad02d-6aaf-43d1-86e6-9e875f3ead89,Kimberlyland,Wiseview,2025-01-03 22:26:49.265224,47,4.2,3.8,Changed Plans,48.56,1
335aee2e-f942-484d-bc95-52684d900574,New Evan,Kathychester,2025-01-17 08:20:11.744747,38,4.4,3.5,Passenger No-show,17.92,1
0fde60b0-1c29-4367-b3c4-923fdbdd3dd3,West Linda,Kristopherstad,2025-01-14 16:28:21.871808,12,3.7,4.6,Passenger No-show,23.36,0
893365d2-87f9-461b-9b7f-4184e16e8688,New Caitlin,Hallville,2025-01-04 07:44:31.581650,55,4.1,4.0,Changed Plans,35.17,0
68e3d9df-78cd-49de-a2ba-8df69df4ae64,North Cheryl,Flowerston,2025-01-12 03:16:09.673883,12,4.6,3.1,,39.4,1
421688c8-8e3e-4aca-bbbb-8c33afcb5f29,Montgomerybury,Phillipsborough,2025-01-01 01:14:00.034103,45,4.4,3.8,Passenger No-show,46.79,0
89e2a991-c637-4856-a6ad-ed31fec62d5d,New Laura,East Janet,2025-01-24 22:58:59.164788,31,3.6,3.6,Changed Plans,22.21,1
4f253111-4cdd-4f94-9ac5-5ac63bd9ae26,Richardview,Gomezfort,2025-01-26 22:56:04.347635,48,3.7,4.7,,8.58,0
357e9087-5a8c-470f-a39c-cead7785736a,New Walter,Sheltontown,2025-01-23 07:58:12.032374,38,3.8,4.6,Passenger No-show,25.63,1
f95fc323-927c-4350-8b72-959a649fdfa6,North Williamport,Lake Carlosport,2025-01-17 07:06:15.264936,21,3.9,4.1,Passenger No-show,30.11,0
96b694de-2093-4eac-9d57-ef2f698d5536,Port Ronaldmouth,Port Brianville,2025-01-25 22:57:01.976059,21,4.6,3.7,Changed Plans,40.81,1
8675c77a-88c0-4e96-9065-922ee14c972f,Lake Ericafort,West Gabrielburgh,2025-01-13 12:56:12.397909,33,3.6,4.8,Driver Late,49.76,0
46dcc788-d3c3-45e1-af36-b9fa4ecfa796,West Rachel,Mariatown,2025-01-27 10:17:46.404891,24,4.2,4.9,Changed Plans,37.52,0
ad7da054-1767-4c0d-b77b-0c1b600d99ed,West Richard,New Laura,2025-01-02 14:19:55.476631,46,4.1,4.5,Driver Late,29.75,1
24c3efb7-5569-4712-a83e-c091681326f8,Lake Christophermouth,Lake Edwinfort,2025-01-22 05:31:30.730748,8,5.0,4.6,Changed Plans,12.95,0
1073823f-49a3-4b34-b27a-8d20b8b4e772,South Philip,Ruizmouth,2025-01-01 14:53:26.587589,51,4.7,3.9,Changed Plans,31.14,0
0c9b01e3-9f2b-44ef-97bb-1b6f8dcbcfa6,Jerryborough,Port Shaneshire,2025-01-15 21:39:53.754958,43,4.6,4.1,Changed Plans,15.75,1
4bda892d-d572-42d9-864f-17e5910f5d03,Kristyfurt,Armstronghaven,2025-01-13 06:16:10.491214,46,4.8,4.9,Driver Late,17.6,0
56e4f772-b686-4a1f-998f-5353517042aa,Lake Zachary,Robersonborough,2025-01-10 02:05:01.062696,27,4.6,3.8,Driver Late,29.26,0
3337c6fc-b3ff-4301-a94d-f8287efaeb08,Michellebury,West Christopherview,2025-01-16 19:16:21.549404,21,3.5,4.4,Driver Late,8.11,0
622c5747-c9f6-4d06-9863-d8c88fc81f46,Port Jeremy,North Michael,2025-01-13 11:40:27.954977,19,3.6,5.0,Driver Late,37.99,1
1978c2d8-1487-4c34-a742-777d75de4978,New Brooke,Jensenfort,2025-01-17 21:38:12.431590,8,4.4,3.8,Driver Late,35.21,0
d0984885-de6f-4c5c-a26f-0b444c2a5969,West Karenburgh,Kellyshire,2025-01-18 14:44:24.852766,51,4.2,3.5,Changed Plans,40.63,1
870cc32c-781b-4a04-9034-418bc0111743,North Cynthiaborough,East Ashleymouth,2025-01-10 19:37:21.372676,34,4.4,3.2,Changed Plans,14.69,1
cdd54271-8112-4fbd-ba07-fb83a0c96798,South Jessicaberg,Gravestown,2025-01-03 23:09:56.131765,22,3.4,3.8,,10.78,1
8b04f6d1-8c34-4b12-990d-5b12d7353a35,Port Kathrynfort,Daleton,2025-01-28 20:43:51.802320,9,4.7,4.0,,44.56,0
d3bc54d7-3c0a-4fd7-8604-6cf640f82c5f,Nelsonfurt,North Richardberg,2025-01-10 22:33:02.636268,35,3.3,3.2,Changed Plans,25.52,1
b83b2163-7608-44f6-b328-593704c1b4bf,Dustinton,East Tristanville,2025-01-16 06:11:06.942718,59,4.0,4.0,,45.97,1
96f9e2d1-935c-45d7-ad24-e91693fa4604,East Catherineport,New Kellyville,2025-01-28 18:45:58.606417,49,4.7,4.3,Driver Late,24.24,0
194e953a-b374-4938-a36e-7c29e7d9f59c,New Holly,Stevenfort,2025-01-17 23:22:52.456203,7,4.7,3.6,Changed Plans,32.38,0
261d88cd-4391-4445-91e9-0747d866f200,Michaelmouth,East Kelliberg,2025-01-21 01:07:34.979776,40,4.6,4.8,,30.7,0
82fef2ed-8f63-4eb1-9410-f61ab1a12ed5,Romerofurt,Juliemouth,2025-01-07 11:08:54.034020,22,4.7,4.2,,27.89,0
2d37f809-a3af-46b8-9d24-9cd9a253f1c3,Kevinfort,East Jose,2025-01-10 08:54:18.678483,59,4.1,4.2,Changed Plans,24.2,0
839d015c-4e05-43c5-a767-c2bb753b2fcc,Port Tina,South Robertmouth,2025-01-22 13:01:20.662051,40,4.1,3.7,Passenger No-show,16.97,0
7244d5b0-2af5-4d29-ba9d-53a2732d58a7,Prestonbury,East Andrebury,2025-01-28 21:05:34.659672,13,3.6,4.1,Passenger No-show,7.03,0
578d6fa6-fbe4-469b-ac7d-af58ea3a9906,West Christopherport,Johnsonbury,2025-01-04 09:44:30.197755,56,4.0,3.7,Passenger No-show,39.82,0
162fe1a2-ab15-4f3c-b343-ded83283d402,East Christopher,Zunigamouth,2025-01-02 20:28:39.111624,53,4.8,4.9,Driver Late,43.54,1
57edfd58-aec2-42b6-b7dd-187f51eefce8,Steinhaven,Heatherton,2025-01-18 12:35:45.305501,42,5.0,4.8,,5.81,0
b29d547c-6b39-4748-bf93-a08c4aa2a3ce,Richardsview,Lake Josephview,2025-01-24 01:57:27.807241,48,3.3,4.0,Passenger No-show,44.22,0
bf5679aa-0774-429b-b010-aeb19e3aa987,Patricialand,Stevebury,2025-01-12 06:40:53.768015,30,4.3,3.3,Passenger No-show,47.14,1
32ceb69f-c7ab-49a1-b41a-8bdc316ed528,Jonathanburgh,Ashleyburgh,2025-01-10 17:39:06.715097,42,3.4,4.1,Passenger No-show,37.24,0
fd50aba1-0afa-43c2-91f9-effcb92cb046,Sarahstad,Parkerfurt,2025-01-23 07:49:52.476810,47,3.8,3.6,Changed Plans,20.86,0
60d1b24c-05c2-4f81-aa0b-88451c6105f1,Shirleyborough,North Veronicaview,2025-01-05 16:53:04.151079,30,3.0,4.3,Passenger No-show,43.49,0
6212129a-0731-4c1d-a857-f0a3f1bc1e52,North Tammy,Lewischester,2025-01-28 14:00:37.310162,5,3.5,4.2,Passenger No-show,6.25,1
2df3c325-3d38-47d8-b052-9d9c60808361,Debrafort,Port Gina,2025-01-25 04:22:18.129648,35,3.3,4.7,Changed Plans,43.99,1
1a8295c9-91cd-48d4-b197-a9bb115380b6,Barbarastad,Marymouth,2025-01-23 08:45:28.970754,10,3.1,4.9,Driver Late,45.67,0
af5ad9bf-c172-493a-a4a9-7b24562e231b,North Stephenhaven,West Garrett,2025-01-11 04:01:53.216239,44,4.1,4.5,Driver Late,48.69,1
bcc54337-c2bf-42d6-815d-ed42e17edc89,South Debra,Matthewton,2025-01-13 14:12:28.253893,22,4.3,4.5,,46.78,0
9f3cdba4-5c01-406f-9fc9-afc717d3dd48,Charlesberg,South Davidton,2025-01-21 18:25:03.530135,48,3.7,3.3,Driver Late,36.3,1
a151616b-c012-4ec5-8a31-5d58a2896ac5,Port Michael,Kathyfort,2025-01-25 13:58:21.256181,50,5.0,3.4,Passenger No-show,45.78,0
eef38c36-de48-4065-af6a-41c9e5525ded,North John,Hopkinsborough,2025-01-18 07:40:01.824111,11,4.6,4.9,Passenger No-show,6.8,1
52a87e92-62ab-49a5-adda-6926182df57d,North Eileenburgh,New Denise,2025-01-12 11:27:25.399564,44,4.5,3.5,,25.59,0
f617c92b-3090-4326-b52b-7708612f4507,Paulville,Lisatown,2025-01-09 05:04:01.031823,21,4.1,3.7,Changed Plans,11.04,1
0ca9cdb7-eef8-48ff-9273-d19dde06eff3,Christinatown,Reyesport,2025-01-04 08:34:47.064394,13,4.1,4.4,,17.37,0
b15b28a2-8425-4379-a550-786d42f3e76f,Millerville,Port Mitchellton,2025-01-17 23:35:29.508298,51,4.8,4.0,,24.26,1
0e3d0f14-5151-4903-80f8-f74c549097e5,North Christopherport,Evantown,2025-01-08 05:45:32.068092,46,3.2,4.0,Changed Plans,33.03,1
68b49877-51d7-4b21-998c-eeef37e606ee,Lake Kristibury,Josephton,2025-01-15 00:38:42.361917,21,4.6,3.6,,48.68,0
4305ebfe-fb02-47bf-a7f9-062f7981dd92,Lake Anitamouth,Edwardsside,2025-01-28 05:25:38.672064,18,4.2,3.5,Changed Plans,7.16,0
22d6e5ce-085d-4b86-bdcc-1c3d80c8ca19,Nathanville,North Jessicaton,2025-01-21 22:40:50.198447,19,3.3,4.9,Driver Late,41.39,1
7e64cf94-c7d5-4faa-a87e-2709496959d2,Lake Haleyberg,South Ginachester,2025-01-05 01:02:08.847689,12,3.9,3.3,Changed Plans,20.8,0
060e1a4d-e518-408f-990f-55f84f00b731,South Melissamouth,Harpertown,2025-01-21 08:38:31.578583,18,4.8,3.7,,46.72,0
f4e9513e-76ce-46db-87e8-e6bee987f3af,North Sarah,New Ivan,2025-01-23 19:00:55.372971,11,3.5,3.3,Passenger No-show,26.85,1
e11fb7d3-d1d9-4287-bfe0-1c05df0d0a8a,Robinshire,Nguyenberg,2025-01-29 01:12:38.117872,22,3.1,4.0,Driver Late,46.45,0
6d7b6f88-60bb-45eb-a9e9-d3e5895ad23b,Normanmouth,Howellbury,2025-01-14 20:15:19.232951,60,3.3,3.3,Driver Late,45.81,0
b087f67e-43f0-4f3b-98f1-315d38766122,East Troy,Lake Charleschester,2025-01-07 19:21:08.701126,13,3.4,3.1,Changed Plans,14.65,1
442a68a4-ef47-471a-9f70-3bd714713a4e,Clinetown,Beardberg,2025-01-04 15:35:22.777409,27,3.3,3.9,,48.87,0
5f4ff08f-67fa-4281-9e0d-4c77aa70384b,Parksfurt,North Victoriafort,2025-01-18 06:46:40.428467,25,4.7,4.7,Passenger No-show,47.76,0
d947f8cb-e1a8-440e-b687-f28d38e07892,Campbellton,Charlesfort,2025-01-22 16:55:46.057265,32,3.5,3.0,Changed Plans,11.59,1
302cd473-a2f3-47f0-bbe5-40da34743645,Port Jacob,Jasonville,2025-01-20 21:25:49.658869,37,4.1,4.4,,7.51,1
b0b116de-c479-443c-9f95-0e4e1d075efa,Howardberg,North Michael,2025-01-17 04:23:15.657629,40,3.2,3.0,Passenger No-show,14.15,0
c583fe12-e389-454c-81a6-250247ebb6ee,Gloverfurt,Port Christy,2025-01-29 08:22:31.018131,21,3.9,3.6,Changed Plans,16.63,1
e7069234-f589-44e5-962c-9f7f92ffb94d,East Robertburgh,Lake Darrenton,2025-01-15 12:47:46.224056,35,4.7,4.9,Passenger No-show,41.88,0
a5c557f4-fa36-4293-b80c-92ecc6942784,Paulmouth,New Amandaport,2025-01-05 16:19:06.258163,14,3.1,3.5,,45.0,0
8293d075-c40e-47a7-a51f-c470cf63e3c0,Monroeberg,North Paigehaven,2025-01-23 23:21:57.239855,25,3.5,4.7,,25.18,0
540233a8-7ff6-45ce-a2e2-382bf511a00d,Schmidtmouth,Andradechester,2025-01-03 00:30:24.494340,36,3.1,3.9,,32.95,0
44a17b12-4f39-486d-aecf-21a78345173c,Larrychester,South Anthony,2025-01-04 18:25:38.222745,17,3.9,3.2,Driver Late,34.86,0
05ffd43a-e170-4f4f-b02e-4bd6b7333f57,Paultown,Amandaview,2025-01-17 15:22:51.929815,5,3.1,4.6,Changed Plans,31.24,0
e15425d3-789c-49bc-8be0-b24bd78e944e,Meyerfort,Matthewhaven,2025-01-06 04:51:15.011736,45,4.0,3.0,,44.47,1
75f0ce4a-b31f-4380-83d1-ccc5dc12a0f6,Walkerside,Port Ryanshire,2025-01-23 08:44:07.842550,25,4.1,3.2,Passenger No-show,44.13,0
c09a32da-fb6f-4f77-a953-37a2e1311594,New Wayneborough,New Shannon,2025-01-01 22:41:59.427804,60,3.3,4.5,Driver Late,43.11,1
73e5139f-0721-4bef-a505-dab6840e9409,Morrowport,Anthonystad,2025-01-19 13:11:34.697025,33,4.4,3.6,Driver Late,19.29,0
7346a99a-6df6-4cb6-b1d1-a8560cf6526e,Russellton,East Michelle,2025-01-17 13:45:08.458742,54,4.0,3.9,Changed Plans,23.88,1
9cd96ea8-a119-4f7e-a6c3-94f6da72ca1d,South Ray,West Robertbury,2025-01-19 15:26:31.553711,5,4.2,3.9,Changed Plans,7.85,0
3fbc9263-f584-4900-bd57-102bcbdba182,Lake Kevinport,Port Thomasland,2025-01-13 20:26:36.773801,7,4.5,4.9,Changed Plans,46.67,0
