Ride_ID,Driver_ID,Customer_ID,Pickup_Location,Dropoff_Location,Ride_Start_Time,Ride_End_Time,Cancellation_Status,Cancellation_Reason,Ride_Fare
c9208b21-f787-415f-b973-ff4052ef9b59,a88056b8-ba0d-4378-8ff8-b958e73450b2,35c2730b-b436-4a4d-88bb-ebbd9a38ae41,Lovetown,South Lisashire,2025-01-01 13:07:25,2025-01-01 13:07:25,Completed,Customer no-show,39.08
3c12578c-807d-4a0e-a816-8df56a4b67e4,dc305f6a-a50a-4f1c-b7a6-8ce4c9f19426,9a407153-a506-400f-8d44-edd0985fbe28,Lake Ericberg,Parkerchester,2025-01-01 04:02:57,2025-01-01 04:02:57,Completed,Traffic conditions,92.18
a241d0c3-160b-424c-a7d2-32e4d8bfe4b8,c5afe9f1-5780-4a3c-bfb3-00f1699b5d1b,20a9cd92-c389-4636-9016-2df5277d8008,East Christopherhaven,East Darlenetown,2025-01-01 12:24:05,2025-01-01 13:04:26,Completed,Traffic conditions,14.17
c0fa2f24-f7c4-4171-82fa-0395fe05153a,db181a1d-f3e3-4024-8a32-19cd49b73cc8,140ae843-130e-4d89-b599-fce772f29ea2,Port Steven,East David,2025-01-01 10:11:06,2025-01-01 11:33:16,Completed,Driver requested offline trip,39.32
27ae3f70-139e-4633-9475-7001169c7c5d,c617663e-40e9-4bde-bd92-a10dcc36284e,f39057b0-86eb-48a2-9e2f-f400bb12603b,New Carolborough,South Mercedesstad,2025-01-01 12:48:56,2025-01-01 12:48:56,Cancelled,Other,98.2
65457f38-3b38-44ba-bade-c81dd4c34c21,fe3679cb-07b7-4257-b1a8-72592abfbaf5,b16785b5-0c5e-4fd3-9eed-b57e231f644b,Courtneymouth,Lake Zachary,2025-01-01 08:35:34,2025-01-01 12:42:02,Completed,Traffic conditions,10.33
b183b5ea-3487-44e4-9bd7-2a62be0683d4,a743944d-2c7f-4241-9e08-01578ebcda16,ceeb18af-fc51-4dca-916a-1554b6fad8c5,Tanyaberg,Carrieton,2025-01-01 08:11:50,2025-01-01 11:57:54,Completed,Driver requested offline trip,25.44
d7f42240-b7c1-418a-b837-91109eba1a02,d7afabcf-fcba-431d-932d-2a60b2a8c92f,b7bfa280-b0d7-4cc7-9092-d517cc2576ef,Port Katrinaport,Thomasfort,2025-01-01 00:47:09,2025-01-01 06:30:16,Completed,Driver requested offline trip,15.12
90702409-601f-4727-b435-922668ba5143,200d96b3-f617-4128-b3ef-41cb69e7ebdb,8b3459ae-f6ab-408e-bf44-30f443f8673b,Thompsonchester,Valenciahaven,2025-01-01 01:12:48,2025-01-01 05:31:48,Completed,Driver requested offline trip,85.76
81d88dc2-7eaa-4842-9b5a-65aa047d1a45,0ae7a21f-9e39-4660-b2bd-91c402e33d70,500e6d63-a3e6-47d6-afd3-242c733651e3,Lake Stephen,Owensfurt,2025-01-01 01:20:15,2025-01-01 09:07:37,Completed,Traffic conditions,82.12
9f58d4f3-94f0-48c3-9156-64dc7fbd68da,72b0d0e7-25fc-4d4c-9f92-cfe8b1e19774,c3a13c19-d410-477d-bb3b-d4d5edf77545,Port Virginia,New Jacobmouth,2025-01-01 05:29:58,2025-01-01 07:02:11,Completed,,39.8
550197be-27a3-4ea4-b200-6282b16bced0,62e934d7-da8b-4252-b283-e6998e7ea9d3,a8ab06a1-7784-44c7-884e-8bc99d1b0bcf,Rodriguezmouth,North Karenhaven,2025-01-01 09:53:38,2025-01-01 09:53:38,Completed,Driver requested offline trip,52.43
7a84760e-1043-4679-b828-4968a00422d1,96191ccf-5052-4d87-9ff6-b56be65880c4,587f5205-a089-4dd8-8425-9cf24454b594,Meyertown,Kerriland,2025-01-01 05:36:30,2025-01-01 06:06:21,Cancelled,Traffic conditions,29.76
f6f5e340-1920-4267-b222-f8ee039daa5e,2a910c8e-88c2-4dfc-bacb-b596e98bb089,93d5d554-ef26-4d59-983f-caabf37de28b,Ryanchester,Vargasview,2025-01-01 02:00:32,2025-01-01 06:42:22,Completed,Driver requested offline trip,72.27
4d45a521-2fc1-406c-bd2a-3458a5b8a06d,61b77c05-e8b8-4a14-b630-927467336d58,a6e4e854-06be-48da-828b-10202ecfef8a,Deleonland,Paulahaven,2025-01-01 07:40:59,2025-01-01 07:40:59,Completed,Traffic conditions,14.85
abea882e-d3c9-47f0-9eea-fcd4f5561105,c9a8724d-5e51-4858-a127-66c8dca48452,a08beb87-dfd7-4bc6-8b11-8b358ad20538,Rachelchester,East Kathy,2025-01-01 00:44:54,2025-01-01 00:44:54,Cancelled,Traffic conditions,17.0
24498257-3f0e-45dd-8672-cae51878500e,bfa16f99-00f2-4ad2-b675-5ef3f691c9b4,a64ea80f-4e18-4c56-9a76-e52f7ec677e6,East Henryshire,Port Kristyberg,2025-01-01 03:20:52,2025-01-01 05:57:35,Completed,Driver requested offline trip,63.11
80ce6c9d-5f0f-4897-bcb4-bcd7033596d7,869e6952-a331-4084-8850-eac89c50a039,5c93f4b2-238f-4fd0-8be4-2db7c0a199e3,Maryfort,Blankenshipside,2025-01-01 10:16:15,2025-01-01 10:16:15,Completed,Customer no-show,85.61
7844c528-bf5e-4162-8a61-876721e6074f,c508be9a-5591-43ec-9e06-92450c189a83,5af00dd6-1668-4097-a889-bc0b70d1446b,Jamesbury,Tranbury,2025-01-01 08:08:57,2025-01-01 08:08:57,Completed,,68.74
1e1c0fc5-e77b-44db-9e16-6737d9e6cf1e,14f8fd16-ecb2-434c-9a90-7d9b45e473e3,c70722bc-055d-42e1-9f52-3c15d1079678,Lake Brittany,Stevensside,2025-01-01 00:08:25,2025-01-01 01:49:34,Cancelled,Other,43.1
48199919-6ed6-43c5-8b2f-416f2b602ac4,aad3a93b-0e85-416e-b48f-64d476c5d4d2,0c052553-2f29-4b2b-9597-7f5db4c978e6,Sarahmouth,New Michael,2025-01-01 06:57:24,2025-01-01 06:57:24,Cancelled,Driver requested offline trip,65.2
f78ea739-0048-487b-bfb2-7772dd1b769b,10efba4f-9692-4faf-acc2-54a908e6be7b,8eef9349-b97e-4edd-9fdf-445dbcdd65ef,Jordanfurt,New Jeremyborough,2025-01-01 12:47:11,2025-01-01 12:47:11,Completed,Traffic conditions,6.09
9eeb79ce-9bc3-40b2-8601-975a333393b5,d348860c-7f19-4c0d-97d3-e3319ca4f43d,79bfdf2e-a2d3-4fd2-866d-f5c62f1b5dc6,South Wandaport,Ramoston,2025-01-01 01:42:32,2025-01-01 06:36:21,Completed,Driver requested offline trip,90.02
1a9ed4d5-bd14-4af8-9d8d-1b3c16cd893a,d27411d7-a368-48d6-9cfc-5553274745fa,6a9f5208-771d-4c19-b276-ead0d1c52f3d,Rodneyfort,New Dakotaport,2025-01-01 12:02:22,2025-01-01 12:02:22,Completed,,66.89
7268066c-54b9-45a8-b2d7-76b3fc7668bc,ec06ffdd-ce6a-49b4-8f76-ffb366bb7bdd,4ce44f57-2342-4622-802d-783888873c0f,East Christine,West Michael,2025-01-01 08:03:25,2025-01-01 08:03:25,Completed,Customer no-show,21.61
bedea2d9-feff-48f4-8e53-60047fab6de2,48d80ced-4c6a-477e-922b-b5d94c7a05cb,a541ffae-20ba-4238-b8b9-13c2a7bc603d,North Robintown,Lake Victorview,2025-01-01 03:33:39,2025-01-01 10:15:07,Completed,,57.4
f771cdb7-65fe-49bf-9800-fc617ad0095d,1cda2266-ac05-4f2e-9f17-c9bf1e612c82,97e3e473-e2b7-47c2-bf06-20d5f89b6181,Danielmouth,East Alyssa,2025-01-01 01:08:13,2025-01-01 04:10:35,Completed,Driver requested offline trip,29.03
d2dcfc5b-bc35-43ef-bb71-fc128d8e2e33,dc52d7a1-43fd-4f12-a082-2db488fb20eb,9d187636-48d1-4ab9-8a7a-237240e23572,Port Pamelaborough,North Kristinborough,2025-01-01 04:40:07,2025-01-01 04:40:07,Cancelled,Customer no-show,91.38
a52a0db1-0258-4776-a168-0c76a463ed21,1d1d5979-5ed5-427b-b8d4-0e3e9a0ac020,b2b3ff77-3a7e-4f63-bcd7-8ceee777f575,New Eric,Cabreramouth,2025-01-01 03:38:30,2025-01-01 03:38:30,Completed,Customer no-show,17.11
a3df71b2-2c50-40a2-a0e7-1aad5c6817d1,e49887f2-59a5-4224-a30a-64b53553a98d,bf27ce02-700e-4223-b561-cd8481c557ca,Bondside,Desireemouth,2025-01-01 01:36:07,2025-01-01 01:55:24,Completed,Driver requested offline trip,80.12
31f75947-ae47-42e1-a25d-f08530d95eed,413b7f94-af04-4e1c-8f16-cfc0b61f5afc,c3d153c6-1206-49bb-b466-12bd064507e4,North Tylerton,Woodwardstad,2025-01-01 00:47:43,2025-01-01 06:10:39,Completed,Driver requested offline trip,97.48
bfe239e9-4851-4074-9473-04f02b72c82d,16a0d2d6-64bf-462f-b232-2261042c32f9,67c595be-761f-4f94-a402-9dfef09ac4f6,Bakerfort,Anthonyfurt,2025-01-01 03:45:15,2025-01-01 05:59:40,Cancelled,,16.28
39a9a5df-1285-4949-a83f-5f38274ad748,b006229f-da61-47ed-affc-85963ebd26c2,21183f37-ea9c-487e-b203-867ffd445d4d,Rodriguezton,Port Nathan,2025-01-01 01:07:46,2025-01-01 02:04:12,Cancelled,,68.65
3b7762dc-cd70-42c0-8e5d-2ee97f7439f2,1afdd0be-9b1c-403d-b45d-02508fb821cf,05a4dd62-40f4-451c-97b7-fbb8ae2b6b23,Jenniferfort,Danielside,2025-01-01 02:16:10,2025-01-01 04:00:44,Completed,Traffic conditions,25.16
5f94cef9-7ff0-46bc-ba6d-09fc0e1a439d,bbe9e1a4-008b-452b-a9e7-fa577e22539d,fc3e3f57-bbfe-445a-b16b-d5f9b08eafd5,Michaelfort,Lake Michaelville,2025-01-01 05:33:51,2025-01-01 05:33:51,Completed,Customer no-show,47.35
814e3eda-dc2a-4e42-bd0e-eb596274156b,adcc24c1-bf86-497d-8a58-1cef2169fa5a,b971a14a-328a-4579-825d-de65e2930359,Maciasbury,Smithmouth,2025-01-01 00:51:12,2025-01-01 04:40:38,Cancelled,Traffic conditions,70.02
4b383d56-5e72-4d02-98d8-12414baa6ff1,833b01fe-6acb-40d7-9b0f-70d7dbfa28a0,4beac64a-70b4-47d2-9734-e1b3a4eba0ec,Lake Jennifer,Thomasberg,2025-01-01 09:36:43,2025-01-01 09:36:43,Completed,Driver requested offline trip,18.17
85bfcf1b-345e-45bc-bafd-cd34a9e3c746,390241f2-3fc4-4990-9589-56602e139910,56785790-1b38-4851-85ca-f9317daf202c,Ryanbury,South Stacy,2025-01-01 07:31:54,2025-01-01 11:38:31,Completed,,17.15
405efd0f-23df-405d-ab97-c803bba0a60b,0748b654-a844-4df2-86a4-1cb6ff58c015,579bf07e-f5f6-4ec5-85ce-67b2fe49b3cd,Katietown,Fullerborough,2025-01-01 09:51:16,2025-01-01 09:51:16,Completed,Driver requested offline trip,37.31
1dd876b2-d68b-4228-974f-e09cc79f7412,bc3fe13c-3660-474e-a538-30497695d4b1,c3fd1917-bbec-4529-950c-fe0bc3ca4e2f,Johnsonfurt,West Holly,2025-01-01 11:06:15,2025-01-01 11:06:15,Completed,,50.05
ba7a11c1-9342-488a-ad69-0554f077453e,2bf5f545-e0a9-4a4d-8fca-5794a653336a,66111c63-6fce-4ccd-b161-8103d6aafaba,North Elizabeth,Michelleborough,2025-01-01 01:36:12,2025-01-01 11:10:24,Completed,Driver requested offline trip,55.37
57c6023a-e1ea-4106-aa98-b426b14506d9,039813e1-6d30-4810-9370-0620c03e10d4,2b0f702a-383c-4767-80f3-23a9504c0627,Smithbury,Toddside,2025-01-01 00:05:57,2025-01-01 12:12:44,Completed,Driver requested offline trip,28.49
1c1163d4-a987-4e55-afdd-d55accdefb26,fd659159-a651-4452-bbe9-193fa2a0e99b,3f52174f-7392-47a1-a45d-7494d60bc73d,South Emilytown,Kristineville,2025-01-01 08:29:20,2025-01-01 08:29:20,Completed,Traffic conditions,37.68
91e9a9ab-965c-465f-b8a2-d1d11466dc32,b6a842a9-5591-4bf6-99c0-b2bd8a06729a,0c7ded47-f5c8-4dc3-a3df-1f83345db84b,East Ashley,New Susanside,2025-01-01 04:35:58,2025-01-01 04:35:58,Completed,Traffic conditions,19.64
bd7641db-c685-4c39-a505-4e33f1f8da2d,7dea7570-bc15-435b-8aec-dbadcc108e57,def4f5b8-0acd-408e-9b21-909dd442d1bd,Brianhaven,South Judith,2025-01-01 06:43:43,2025-01-01 06:43:43,Completed,Other,54.33
6aacc63f-9cef-4382-b2ee-16b652a81797,4104a706-0d84-4358-a57c-4a02206cff8c,7bc3baa2-de4e-4559-a275-c7b2d9cea2d0,Krystalchester,Ericberg,2025-01-01 00:26:10,2025-01-01 04:08:34,Completed,Other,35.97
74388831-9e2a-4a94-8883-d29242b2c927,93b8543c-c87a-4e00-b213-67d95b28b6aa,606ece00-e8da-46e1-9315-89d8df7aab1d,South Ryanville,Lake Kimberlystad,2025-01-01 03:01:38,2025-01-01 06:07:13,Completed,Other,69.38
87c5a5fe-9a67-4b79-aa51-609498f8993f,df695c16-3107-4301-8e99-2899155e5478,1afa6cdb-cb2c-4f5e-af4a-32a5dd4b989c,South Barbaramouth,East Arthur,2025-01-01 00:34:36,2025-01-01 08:24:09,Cancelled,Other,97.06
8ab4f1b1-f4d4-422a-a056-db9f76587669,f9efdb6f-a0db-4023-9bba-3a5d93d4a501,b6370e17-abc1-4a8b-aea7-7d1119b5563f,Port Lori,Williamsburgh,2025-01-01 03:58:35,2025-01-01 08:38:29,Completed,Traffic conditions,53.31
45f8ef5d-32cc-4bcc-99ba-7e7f07488f4f,3e7135b4-7aec-4720-b3a0-77c8d6d233b8,69384ea2-dfe6-422a-bffb-65e49e4adce7,East Barbaraport,Shanechester,2025-01-01 00:30:37,2025-01-01 09:29:34,Completed,Traffic conditions,36.67
8d3e2975-13af-483a-927c-196eb65e3639,34bc7b8c-90f5-403a-81b5-f682576794df,e391175f-4437-49d2-b491-d39672297181,Maryview,Robbinsstad,2025-01-01 09:30:40,2025-01-01 11:11:36,Completed,Driver requested offline trip,54.23
c1ac9286-838e-4fae-bcb3-d9a94ad92789,f1d940b8-33fa-4b6e-9c2d-6de585221e25,b7d45811-a450-4577-8d7d-e5e01ae576e3,Villanuevafort,Elliotthaven,2025-01-01 01:33:09,2025-01-01 09:42:02,Cancelled,Driver requested offline trip,52.3
1de7ead9-2d7d-4fd6-bf01-49c771e2688c,bf988053-94c7-469a-8058-c01e86ab3ea9,9ec57d6c-6a67-46c1-a261-111f67897084,Tamarabury,Schwartzshire,2025-01-01 05:08:35,2025-01-01 05:08:35,Cancelled,Other,6.42
4a090b9a-7dc1-4178-895f-253b19ce3d3c,94ca170b-8cc8-461d-8087-77250c56051c,467f92f1-3a77-485b-bb1b-bb8cb4bcf95c,West Leah,New Lonnie,2025-01-01 07:09:34,2025-01-01 07:09:34,Completed,Customer no-show,40.71
ad08d28d-79c2-4968-b7a6-96634a6fb290,dcdfa41a-040b-4494-887e-f15557206c07,6855b495-d87a-4a55-ad3e-b392fbbbda61,Lake Marissa,South Stephanie,2025-01-01 00:17:39,2025-01-01 03:44:34,Completed,Traffic conditions,68.83
161afb48-5480-4473-a7fa-07700f5095e2,e9ef1e1a-c01e-41ec-ad26-31bcb1673d60,8010a507-1569-486e-9bc0-fd41d53b4f0c,West Matthew,Stewartborough,2025-01-01 11:28:20,2025-01-01 12:23:26,Cancelled,Traffic conditions,7.68
5e2d28dc-5bc7-436c-8388-c19d77a31c36,eb6597fb-6ef4-451b-9583-89e9a87bcb67,59f33d72-3228-44d7-af3c-87c88dc33fad,Atkinsonport,Hectorton,2025-01-01 07:08:37,2025-01-01 07:08:37,Completed,,57.39
d24d1cf4-baaf-46c5-8de4-c3882b7f985f,de6dab04-8421-46fe-9f13-060881e81f29,6b63118b-fedf-4135-8bc4-212fe5df73a3,Harrisberg,Jameshaven,2025-01-01 02:22:11,2025-01-01 12:42:41,Completed,Other,36.24
eca12b59-b10f-4b2c-a8d8-9fa6f985e744,4c7941d2-7c3c-41fe-adeb-6bb8735b9bf1,38be428f-7789-4e87-8bb8-cd689975de11,Theresaberg,North Kaylafurt,2025-01-01 00:19:17,2025-01-01 05:46:11,Cancelled,,8.2
32998a73-a0bd-4669-8028-08541ed94a00,6deb54de-a13d-4a37-a5e4-0d4b51bc335d,4a4f91e9-0769-4902-9057-e4c12adbaa77,Lake Amychester,Michellechester,2025-01-01 06:39:49,2025-01-01 06:54:01,Completed,Driver requested offline trip,45.72
bbe8e2ae-1950-4884-b33a-f0bb0aaf1cf9,486e88cb-5e03-4458-b302-ed0717b4ed38,38acf26d-db6b-4286-9f60-788b8d18f2e8,Carterbury,Williamshire,2025-01-01 00:13:50,2025-01-01 08:56:51,Completed,Traffic conditions,52.95
aab878ac-41c6-4a06-934a-6381784c19ff,06a8acf4-6473-4827-82ee-e69d16c8f86c,fc6dd050-d049-457f-a366-ab3260c084e2,Smithton,Pattersonside,2025-01-01 08:47:55,2025-01-01 12:42:37,Completed,Driver requested offline trip,30.48
f2cb9b61-43a6-4d34-9061-767828b019e8,5a954172-3b58-485f-ae88-322ae39432b9,603ef6c8-1804-4eda-be48-adfd917037c0,North Edward,Anthonyville,2025-01-01 09:19:24,2025-01-01 10:24:13,Completed,Customer no-show,72.42
dc188d81-3307-46f2-a809-683d9bc08ae2,064d80d6-4e07-4f20-b763-e125803fca2a,3f9d2ad3-e8e3-4c3c-9dca-327ac526ef05,New James,Petersborough,2025-01-01 05:19:04,2025-01-01 05:56:09,Completed,Driver requested offline trip,35.46
a9c0f54e-f7b0-4c01-b24f-67f8849c5d55,65082374-4fb9-40e5-8b23-eaba55a34bdc,c0d0a969-75cf-4264-af1d-5eb424ab16a4,Paigeview,South William,2025-01-01 09:27:14,2025-01-01 09:27:14,Completed,Customer no-show,37.93
d9e31a31-9c54-4885-bb8e-e4a499c4a052,4b79ff2d-8fb5-451c-bd14-a0cebb974d5a,260928c0-ff5c-4fad-9664-02afd7a67cb8,Lake Tracy,West Melissaport,2025-01-01 04:57:21,2025-01-01 09:37:37,Cancelled,Other,36.99
23410187-aea2-469f-b224-ae573a4741b8,459a56ed-fd89-4331-a0a3-da57340b1031,6f494a4d-889e-40aa-9e2c-e43d479ccbd1,South Lindsey,Kristinaport,2025-01-01 08:00:32,2025-01-01 12:34:43,Completed,Driver requested offline trip,6.0
e1877fdc-2116-4cf1-ae4b-d009379337e1,94f3b901-f056-4108-bc7f-4f60dc054b20,818b56be-b8a4-4673-bf31-67a7599e8f00,East Ashleyland,Martinville,2025-01-01 08:55:01,2025-01-01 09:15:43,Completed,Traffic conditions,89.9
c828da62-6111-446c-80ec-06bfc0d28721,ec51ed84-b9d2-4200-baa3-c1a6328aa3d5,237fb0bc-4f67-4b75-ae87-4195d6cd10b0,New Michael,Smithfurt,2025-01-01 01:55:04,2025-01-01 06:22:05,Cancelled,,69.54
e4a9fe96-3f14-445e-80dc-3cdc4371398f,2e0d458c-3917-4040-96b9-793230e500a4,e99d89f2-bff5-4996-9e68-b9fd3d1a230e,East Sandra,Robertfurt,2025-01-01 00:42:17,2025-01-01 01:31:56,Completed,,87.08
e67d6e36-ac31-4082-a321-a67c1f60a617,a92b9a71-cf15-4720-bc6c-c9a6c15bb475,8e20beaf-653c-4318-a0e8-ae95eebf8fab,West Michelleport,West Samanthaland,2025-01-01 01:28:49,2025-01-01 02:15:33,Cancelled,Traffic conditions,71.46
0ad65500-c8bb-433f-8e01-8640d08eaf87,85627403-0e1b-4ed5-8ac8-29aa902fe503,92a99847-6d14-48f5-96df-493b415a239a,East Michael,Jermainechester,2025-01-01 03:05:12,2025-01-01 06:18:51,Completed,,28.32
f8bde825-b680-4be0-a49a-29f35e68abb2,150771cf-5372-4054-a476-26218fec931b,fb1d0abd-3099-46e2-ac8f-ed8c55b9338b,East Stacychester,Williamview,2025-01-01 04:25:14,2025-01-01 08:54:19,Completed,Customer no-show,49.66
56bb3146-bede-4884-b753-a997d4b3d37d,2753f73b-ca9b-41ef-8a9a-3ad217ea583f,caf6d5ce-210f-49f2-a1fe-186fd003f7df,Danielchester,North Shelbytown,2025-01-01 01:59:48,2025-01-01 06:11:20,Completed,Customer no-show,11.95
42627a32-bff6-4ec3-9667-56028a64f485,02fb79bf-0a69-4cb5-9c3d-615d9dffb298,20768f3b-c408-4e87-969f-b2d43841140d,New Susan,Santosbury,2025-01-01 01:44:20,2025-01-01 13:07:48,Completed,Driver requested offline trip,8.17
a7ed2a24-ddf2-4615-a287-9eea4e700c54,b1d2ba69-e853-473e-b84a-2fbbbaba1215,1915deeb-e811-4e10-88a5-9f124eb13194,Jennifershire,Williamport,2025-01-01 05:20:52,2025-01-01 05:20:52,Completed,Driver requested offline trip,32.45
e47ee90f-f94e-4408-a6a7-9a8b16a5c1a9,aa64948b-2ec3-4e37-8439-71089f2fb1a4,4441bc08-fa14-4b3e-9e43-9d52d5caaf51,West Rita,Stevenshire,2025-01-01 04:05:53,2025-01-01 09:42:34,Completed,Driver requested offline trip,53.1
115eca4b-2384-4693-9d86-33b584fbbabf,00d09e48-26d7-4932-bb93-d9689bfe6dfc,0e44fa1d-e195-4a11-aa92-a36dc21ebaaa,South Julieberg,North Mollyborough,2025-01-01 03:09:05,2025-01-01 04:31:02,Completed,,28.6
ea7c1f10-eff0-491b-928d-255167f9fd85,92eafc91-2a0b-4bad-b28e-0c4dc94794a0,e4407eb4-c67e-44f0-903a-f9d5caa8f67b,Chapmanmouth,Grayview,2025-01-01 08:37:24,2025-01-01 08:37:24,Cancelled,Driver requested offline trip,42.86
ed1847ea-2100-4639-9115-8bade263b90f,c24109d9-3acb-4eb5-b7e1-fe693fdf144c,ef4d2981-a444-4a39-81c2-e36b7c9d6258,New Kenneth,Lake Chad,2025-01-01 10:04:24,2025-01-01 10:04:24,Completed,Driver requested offline trip,15.46
46eafdaf-567f-4442-b5ba-0e47550c9e08,c2ce37c0-40da-42e2-b160-5edd1516f581,ba304dd9-df42-4fec-bdac-431a1f3127a5,Lake Wanda,East Margaret,2025-01-01 11:08:25,2025-01-01 11:08:25,Cancelled,,39.38
67705bbf-d39b-46dc-a98c-43f9b7df400d,2b93b145-5619-4b79-9145-b262276dbdda,e5573599-2ca7-4f3e-a21e-cff73e9c1525,Bensonberg,West Taylor,2025-01-01 11:10:58,2025-01-01 11:10:58,Completed,Driver requested offline trip,16.94
4e00d841-2121-4313-8712-04c36bb83a81,5a1e5236-6853-4f3e-814f-fd0e11debb46,14329256-f816-4319-96af-fa43baa7c8c9,Miguelmouth,Gordonborough,2025-01-01 03:17:10,2025-01-01 12:02:03,Completed,,49.81
dfb57212-aa24-4efe-9078-5eecadaf5453,e4bf65e2-3b63-4415-bdb2-ec54b3c497f1,c7ad452e-f29e-4d18-8436-8341828e6018,New Annetteport,Michellefurt,2025-01-01 08:01:17,2025-01-01 08:01:17,Completed,,30.82
24334147-7eb1-4d7c-b89e-1e129058eb0f,0b344687-77cb-4d59-b97f-c1a01c99464e,1579b876-4c85-4bf5-83c7-cb0ff2cbd04b,Mackenzieport,New Cassandra,2025-01-01 08:38:24,2025-01-01 09:29:21,Completed,Driver requested offline trip,29.47
1310f69d-eea5-440c-b655-ba186dc9f7f4,10963417-e591-4014-9423-403825bddb67,303dabb2-8111-4936-a2dd-c79f2039087c,New Robertmouth,Lake Anthony,2025-01-01 09:15:04,2025-01-01 09:15:04,Cancelled,Customer no-show,69.91
df47ab25-587a-46aa-90be-3ea33294b1c2,53b423bd-132c-4cae-a702-b867693c2fc3,3ba4d978-2d84-46f7-8389-0d84a80c928f,Ericshire,New Jason,2025-01-01 08:27:47,2025-01-01 08:27:47,Completed,Other,83.18
af28d138-28b0-4bd9-94d9-19d235bfb0b7,ca88870f-2f2d-4f52-990b-28fea879c6f4,80f7e669-9868-4b23-9101-7b9b6f8d9031,Loristad,Lake Frank,2025-01-01 01:54:17,2025-01-01 11:32:55,Completed,Customer no-show,54.62
df9ace8e-c705-4c5f-ae42-d56f39570acf,2bfe4872-f353-4b25-9a3f-bd9dd840264f,88b8ff31-70f7-43ba-819a-ee440d49f169,East Michelle,Barrettstad,2025-01-01 01:23:24,2025-01-01 04:45:26,Completed,Customer no-show,92.33
b8d0db72-1b97-4c3b-84a3-f9e1c5bb1ba2,ef5c6487-9fb7-4858-84cf-b16b3dd279cb,6de8b920-f29f-46e0-8eb3-dbf90c681a69,New Heather,Kaneview,2025-01-01 06:14:13,2025-01-01 08:05:33,Completed,Driver requested offline trip,33.48
347802d5-b9c2-4d95-aeb8-5d70abda4e62,8624deb7-71cb-4553-af0f-5b59e95f54bc,b48cbc82-bb86-4d6b-98d5-aa7e4044f84b,North Jonathan,Charlesside,2025-01-01 03:17:20,2025-01-01 11:52:41,Completed,Traffic conditions,24.83
feef1f98-ca3b-4657-a815-6d5fd864c002,94527713-5459-4ad6-9286-c4acc74bf649,edac855b-5033-4812-a355-46afe606e86f,West Amy,Anafort,2025-01-01 05:38:51,2025-01-01 05:38:51,Completed,Customer no-show,22.16
d49030d3-0633-45bd-a75f-31af1eda72e4,c8a2ded2-e83d-4828-b75a-a501a3a67e3f,e995507f-3990-4305-aa83-885494ff1e66,Michaelstad,South Joseph,2025-01-01 04:44:16,2025-01-01 10:10:15,Cancelled,Customer no-show,17.87
3257626b-3dfd-406c-929f-a1ac41717fda,08809e7f-bf5b-45be-a879-79c4c64210bd,e22959b4-ddfc-46b0-94d6-ec73fc6dfce8,West Joseph,Hughesberg,2025-01-01 06:11:17,2025-01-01 06:11:17,Cancelled,Other,79.62
85351995-2b96-4c1e-a172-b9fa1154c63a,9434e2b1-15d1-402c-9852-2a9729721461,6960a193-9d48-4e9b-90ac-350d67c20cae,North Davidborough,Port Laura,2025-01-01 03:49:42,2025-01-01 03:49:42,Cancelled,Traffic conditions,91.24
92355e28-000b-414f-afda-26ace0ae5be0,178d42c9-9462-4097-92e7-67392c761dca,5e93dde2-5c3b-4c28-bd99-8dc0c47149aa,West Robert,South Scott,2025-01-01 12:19:32,2025-01-01 12:19:32,Cancelled,,31.19
fe07e63e-0dbe-40f6-bab0-266e840e2586,3114057a-c916-46b5-a9ef-b05802a63964,0d5616bc-881a-4a0b-b053-873e9c18730e,East Alexander,Lake Edwardmouth,2025-01-01 12:26:51,2025-01-01 12:26:51,Completed,Driver requested offline trip,12.19
feb60bea-3a02-4b47-a3f1-616c6aeba9fc,95c078b8-a6f9-45f8-b701-5e0674bfc0cf,9e47f37c-b317-42ae-b39d-f47160b6c130,South Carolyn,Michaelville,2025-01-01 02:29:58,2025-01-01 05:46:32,Completed,Customer no-show,56.02
c2288ef9-a7f4-427c-aa51-aac63a5df21b,bd1495d0-315f-4f30-805c-8a861e56afd5,ee519367-0a33-47dc-8a11-b22303b7ead0,Lake Ronniehaven,Katherineton,2025-01-01 01:04:22,2025-01-01 04:46:42,Cancelled,Driver requested offline trip,64.95
c1ad6c1c-c7e5-4b1f-a4df-af4db592e95e,95755a78-3d26-473c-b061-b0fdd9d850f2,81624307-42a4-42ce-9ca3-98b149779bcc,Nicholasville,Brooketon,2025-01-01 00:23:22,2025-01-01 00:40:27,Completed,Driver requested offline trip,79.13
b7b8231b-32aa-4951-b129-af14eab1953e,7807d2ab-8790-4603-975e-19b33782d3a2,17e96804-b9c1-42da-a90f-7cc9b2d03bd1,West Jasonside,New Greg,2025-01-01 02:40:49,2025-01-01 04:16:05,Cancelled,Customer no-show,25.94
0fc33211-3c04-4025-b567-b23940191de2,dc0e140a-3c93-45cc-a781-71a9f08452f7,8fdfbc6c-b94b-4f82-8422-4f1eef7cec61,Herrerahaven,Whitebury,2025-01-01 04:54:51,2025-01-01 04:54:51,Cancelled,Traffic conditions,33.48
